id,text,label,pred
109017,쇼크마운트와 같이 구매해서 설치해보니 마이크 볼륨노브가 가려지긴하나 소프트웨어로도 충분히 가능하기 때문에 사용하는데는 괜찮습니다. 고정도 잘되고 마이크는 노이즈 발생률도 적고 주파수 대역폭도 넓은편이네요.가격대비 사운드적인 밸런스가 좋아요.,1,0
109284,비닐이 터져서 세제가루들이 밖으로 나와있었네요. 교환은 받았지만 좀 번거로웠어요,0,0
109336,식당에서 먹던 맛이 아니네요. 곱창도 질기고 안에 곱도 제가 알던 맛이 아니어서 조금 실망했네요,0,0
109443,온라인으로 처음 주문해 봤는데 신선하긴한데 중간에 덜익은것들이 있네요 다음엔 비싸더라도 마트에서 보고 사야겠네요...,0,0
109488,첨에 보온이 안되서 다시 보냈다가 받았는데 여전히 잘되는지 않되는지 모르겠어요..잘될때도있고 안될때도있고 그런데 뭐가문제인지..,0,0
109516,wpi 로 검색하고 들어갔는데 wpc 제품으로 연결된 상태로 주문 배송 되었네요 . 뭐 다시 반품하기도 애매한 상태라 친구줘야겠네요.,1,0
109618,젖갈인데 냉장고가 이상이 있는건지.한달도 안되어 변질되네오ㅡ,0,0
109867,재구매 핑크색글루 사서썻는데 유지력이떨어져서 퍼팩트로바꿧는데 적응되니 쓰기편하고좋네요 배송도빨랏어요,1,0
109868,원단 좋은 면 카펫이예요~ 토끼가 예쁘네요~ 놀이매트도 좋지만 일상매트로 사용가능하겠어요~,1,1
109874,"유통기한도 6개월정도 되고, 부서짐 없이 잘 받았어요~ 새로운 킨더에 아이들 좋아합니다.",1,1
109947,아이크림 요것만 찾게되네요 가격이 착하지만 마니촉촉함을 느껴요,1,0
110025,"1주일써보고 후기 올립니다. 생각보다 잘 안쓸리고, 머리카락이나 먼지가 빗자루로부터 잘 안떨어집니다. 또한 쓰레받기에 달려있는 빗자루 먼지털이? 이것도 빗자루 먼지나 머리카락이 제거가 안됩니다.",0,0
110035,한세트인줄 한쪽만오네요 너무 두꺼워요 불편해서 안쓸것 같아요,0,0
110161,홍삼이 제 몸에는 맞는듯해요 가지고 다니기도 편해서 잘 먹을 수 있을듯 합니다 먹고 건강해질게요~,1,1
110163,손잡이에서 안밀린다고 해서 샀는데 유모차에 고정해보니 밑으로 자꾸 내려가요 ㅠ,0,0
110315,삐걱삐걱 소리가 많이 나서 조용한 사무실에서 쓰기 눈지보여요. 편하려고 산건데 오히려 소리땜에 불편하네요.,0,0
110375,배송이 빨라서 너무 좋았고 제품도 가벼워서 맘에 드네요!,1,1
110489,처음에는 괜찮은거 같았는데 조금 사용하고 나니 소리가 나고 문이 매끄럽게 열리지 않아요,0,0
110510,포장 굿이구요 샘플로 먹어봣는데 애기가 잘먹어서 세트로 주문햇습니다 진공포장으로 하나하나 포장되잇어서 어디 놀러갈때도 편하게 하나씩 가지고 다닐수있어서 좋을거같아용 많이 파세요~,1,1
110556,엄청커요 ㅋㅋ 웬만하면 이 사이즈는 완전한 대두들이 사는걸로 합시다 ㅋㅋ,1,0
110593,포장이나 배송은 좋았습니다. 국산이라 그런지 맥주집에서 먹던 거보다 훨씬 작아서 아쉬웠어요.,0,0
110720,무릎이 좀 아프지만 티비보면서 하면 허벅지 힘뽝! 경사도에따라 무릎이 좀 쑤시긴 하지만 좋습니다요~~ 추천해요,1,1
110915,바닥이 물만 닿으면 미끄러워서 샀어요. 신발 신으니 진짜 신기하게 하나도 안 미끄러워요. 크기도 넉넉하고 가벼워서 저는 만족합니다!,1,0
111007,굳 조아누여연조아여나조아여조아여조아여조아여조아여조아여조아여조아여조아여노자여오아져오아져오아자여오자여,1,1
111329,"분위기 뿜뿜! 근데 왕발한테는 쪼끔 작아요~ (여자 260, 남자 260) 뒤꿈치 삐져나와요",1,1
111362,상판마무리 기둥 마무리 좋지 않아요 그냥 저렴이 가격에 써요,0,0
111535,두가지 사이즈 샀는데 제가 85D정도인데 XL이 맞는 거 같아요,1,0
111591,말그대로 초대형은 정말 초대형입니다.. 그냥 큰게 아니라 초대형입니다..,1,0
111712,항상 쓰는 제품입니다. 색상이 예뻐서 주방인테리어를 해치지 않아용,1,0
111736,생각보다 편한하지 않아요... 숨 구멍이 호흡하는데 도움이 되지않습니다.,0,0
111886,흰양말에 검정실이 들어가있는 불량품인데 검품 안하고 보내시나봐요 뒤꿈치라도 티가 많이 나는데 반품 귀찮아서 나둡니다,0,0
111956,붙이는 과정이 이렇게 복잡한 줄 알았으면 안 샀을것 같아요,0,0
111968,음 커터칼로 안 잘려서 가위로 했어요..어설프게 됐는데 안한것보단 나아요~~ 신발크기로 맞춰서 하다보니 생각보다 시간많이 걸리고 가격은 비싼것같아요..,0,1
112085,이미 사용된코드라고 뜨더니 전화번호 물어봐서 제번호 남겼는데 연락도 읪고 자동구매확정 되어버렸네요. ㅠㅠ 참 어이가 없네요.,0,0
112175,신선해보이고 맛있네요~~ 호두 하루에 3~4알씩 먹음 좋다해서 계속 이용해보려구요~^^,1,1
112236,여행용에 좋습니다. 공기를 다 넣지 않고 적당량만 넣어서 사용하는게 팁이에요. 타 제품에 비해서 퀄러티나 여러가지면에서 만족합니다. 주머니가 있는 타입이 좋아요,1,0
112247,재구매 처음 주문은 대성공. 두번째 부터는 좀 아님. 신선도 떨어짐. 숙성이 지나친것 같음.,0,0
112443,"너무 별로네요.놀이목도 안오고 먹이목도 안오고,일주일 넘도록 연락도 안주고 겨우받았네요. 통화도 문자도 다 씹고.ㅜ 여러번 아쉬운사람이 글남긴다고,남기고 남겨서 겨우받았네요. 사후관리 완전 별로예요.",0,0
112461,양이 어마어마... 냉장고에서 해동시켜서..고추장양념했어요...양 장난 아닙니다...왕 목살이 어마하게 크네요...고기양도 고기도 좋아요.두께는 더 얇은 것도 선택할 수 있었으면 합니다.,1,0
112562,배송도 좀 느리고 어떤 안내문자도 없고.. 개봉했을때 케이스가 잘안열려요 불량같아요.,0,0
112604,휴지가 너무 뻣뻣하고 이마트보다 가격이 비싸네요 너무 실망함,0,0
112651,재구매 소포장이라 가지고다니며 먹기 좋아요~몇번째 구매인지도 직접써서 보내주시고 사소하지만 세심함이 보여서 좋았어요~다먹고또 구매할거예요,1,1
112771,역시나..한달사용 리뷰입니다. sns에서 보고 혹해서. 결국 사고 두번썼을까용. 비슷한 색상이 있는 분이라면 지름신을 멈추시길 바랍니당,0,0
112913,재구매 3번째 재구매입니다. 효과부분은~ 심적으로 의지하고 있어요. 관절에 좋은게 다 들어있다고 하니~ 건강해질꺼라고 믿고 먹는거에요.,1,1
112929,화면하고 똑같아요. 빈티지한 느낌으로 예쁜 인테리어용 가구네요^_^ 크기가 크진 않아서 작고 아담한 느낌이에요^_^,1,1
112994,재구매 삐요다마리 구입해서 써보고 만족해서 선물용으로 하나 더 구입했어요! ㅎ 선물 받을 사람이 깔끔한 걸 좋아하는 편이라 골드아이 보라로 주문했습니다~ 선물 받은 분이 써보더니 엄청 좋다고해서 뿌듯했네요 ㅎㅎ,1,1
113221,빠른 배송두 감사하구요~ 사용두 간편하고 분사력도 좋아요.,1,1
113239,"커팅날이 무뎌서 0.11줄 세팅하는데, 1/2번줄은 커팅이 안되는군요. 우연히 집에서 니퍼를 찾아서 다행이지, 줄갈다가 빡칠뻔 했어요.",0,0
113485,160에 평범한 무게임에더 너무 작아요 신축성 일도 없어서 진짜 아예 44사이즈만 입으라고 명시해놓으시는게..;;;,0,0
113494,배송도 빠르고 완전 푸짐 둘이서 남겼네요 맛있게 잘 먹었습니다,1,0
113534,이제껏 보았던 5포트허브 중 크기는 가장 소형. 무게까지 더 가볍진 않은 것 같음. 전반적으로 상당히 마음에 듬. 하나 아쉬운 점은 전원 연결부와 랜선 연결부가 반대쪽인게 불편.,1,0
113606,불편합니다 봉투를큰걸끼운다해도 불편합니다 꽉쪼였는데도 바퀴는자꾸달아납니다 반품시기늦어서 그냥기존꺼쓰고버릴려고내놨습니다,0,0
113620,충전이 되다가 안되다가 그래요 그래서 케이스때문인가 싶어서 벗기고 해도 되다 안되다 그러네요.그래서 이쪽 저쪽 아래 위 다 옮겨가면서 해도 잘 안되네요.구매하실때 참조하세요.가격대비 별로인것 같습니다.5분동안 시동켜노코 별짓을 다했네요,0,0
113630,보기보다 웨버 무게가 많이 나가요. 이거 안샀으면 들고다니기도 힘들고 쓰기도 불편할뻐했어요,1,0
113641,요즘 의무적으로 많이 쓰게 되는데 순하고 향도 좋네요:^^,1,1
113664,좋아요 좋네요 색감도좋고 ~~흔하지않는 색깔이라 쓰고다녀도 좋네요~~ 또 구매하러갈께요,1,1
113735,제품포장 테이프가 잘라져 있네요 뜯으져 있는거 보내신건가요?? 내부 비닐도 허술하고 새것같지 않네요,0,0
113845,만족합니다 가격대도 다른 싸이트보다 저렴하게 구입한 것으로 배송도 빠르고 상태도 깨끗하고 좋습니다 재구매할려구요,1,0
113920,기 기대이하네요 아들방이 넘 더워서 선풍기와 겸해서 사용하려고 삿는데 차라리 선풍기 한대를더 사는것이 훨씬좋을뜻,0,0
113926,재구매 원한던 상품을 잘 사게 되어서 기쁩니다. 하루에 1알 먹으면 피로가 덜하고 효과를 보고 있어요,1,0
113956,같이있어서 시키긴했는데 색깔이 너무너무 아쉬움.보라색이 계속거슬림ㅋ,0,0
114120,전체가 실버인줄 알았는데 받고 이틀 착용했는데 연결고리나 이런것만 실버네요.... 색 및 재질 변질 ... 이런 황당,0,0
114254,차 많이 먹는 편은 아니지만... 페퍼민트랑 얼그레이 일단 두개 먹어봤는데 맛없어요 싼게 비지떡이네요 후회되네요ㅠㅠ,0,0
114314,재구매 꾸준히 먹이다 다른거 먹였다가 다시 먹여요~잘먹고 알러지없어 좋아요,1,1
114377,재구매 재구매했습니다. 저렴한 가격으로 구입하여 만족합니다. 무거운거 배송해주시느라 고생하셨습니다.,1,0
114437,빠르게 왔긴 한데 구겨지면 안되는 부분이 구겨져서 힘으로 펴지지도 않고 애썼네요 에어캡 포장까지 추가했는데 에어캡포장 문제가 아닌거 같습니다,0,0
114532,가격도 저렴하고 배송도 빠르고 생각보다 조립도 간편하고 튼튼하고 좋았어용 예뻐요,1,0
114563,가방자체는 튼튼하느 어깨끈이 많이 허접하다라는 느낌을 지울수가 없고 허리 버클역시 한쪽으로 당기면 쉽게 풀려버리니 이게 정말 지지를 해줄수 있는지 궁금하다 유럽여행으로 급하게 샀지만 가격이 저렴한만큼 퀄리티도 저렴하다,0,0
114586,사용한지 한달도 안되어서 고장났습니다.;; 교환신청했는데 한달을 넘게 못받는중입니다; 답변도안하시네요ㅡㅡ;,0,0
114641,아주좋아요 배송도빠르고 강아지들 빗질하기에도 아주 좋네요 큰맘먹고 종류별로 샀는데 모질다른아이들에게 맞는걸로 빗어주는 확실히좋아요,1,0
114852,재구매 소스 간도 맞고 야채도 싱싱하고 고기도 괜찮았어요~ 잘 먹었습니다^^,1,1
114898,잘 쓸게요 아이가 있어서 집에서 늘 거품손세정제를 사용하는데 그동안은 다른 회사제품 쓰다가 이 브랜드는 처음이에요. 저렴하게 잘 산거같아요. 기존 쓰던게 있어 아직 사용은 안해봤지만 좋을거라 기대됩니다.,1,0
115145,열개중 3개는 옥수수 알이 없어요 덜익은걸 보내주셨네요 ~~,0,1
115165,표지가 보들보들하니 촉감도 좋고 내지도 형광펜에 비치지 않아서 만족해요!,1,1
115224,이거뭐죠;; 아이 스트레스 풀리라고 사준건데;; 부딪혀도 자동차가 동영상처럼 부셔지짐 않으네요 ㅠ 문작만 어쩌다 한쪽만 떨어지구 ; 기대를 너무 많이 했나봅니다;ㅠ,0,0
115242,2개 시켰는데 한개만 와서 기념일때 기분이 우울했어요....ㅠㅠ 서비스가 좋다해서 시켰는데...그리고 생각보다 옆 버튼들이 잘 안눌려서 당황했어요...,0,0
115267,제가써본 하기스라인중에 제일좋은것같아요. 밤기저귀로. 넘좋네요,1,0
115466,찍찍이가 약해서 버클이 고정이 잘안됩니다.. 추천 안하고 제대로된거사세요,0,0
115514,"이쁜 스티커만 들어있어요. 50종 구성이 더 이쁘고 괜찮은게 많이 들어있는거 같아 주문했는데, 마음에 쏙드네요. 캐리어에 붙였습니다. 감사합니다.",1,0
115579,상품은 괜찮은데 배송상태가 영.. 상품은 그럭저럭 괜찮은데 배송상태는 그리 좋지 않네요 ㅠㅠ 상품 어디 흠난곳 없이 온게 정말 다행인듯 싶어요;조금 더 신경써주셔야 할거 같습니다,0,0
115606,재구매 두 번째 구입니다. 충격 흡수도 잘 되고 변색 속도도 생각보다 느린거 같습니다. 앞으로도 쭉~ 구입할 듯 합니다.,0,1
115686,큰거작은거 크기차이는 많이 안나네요 연하고 부드럽고 신선해서 익혀먹기 아까울정도였어요~,1,1
115698,참예매하네요 어디다가 해야하는지 정말미치겠습니다 아큰일이네요 정말,0,0
115705,솔직히 말하면 작아요ㅠㅠㅠ 제품 자체는 맘에 들지만 저희 아가 한달도 안되서 샀지만 작아서 못쓰겠어요 ㅜㅜㅜ 갓태어난 신생아만 쓸듯 해요;;,0,0
115861,가격대비 좋습니다. 가볍고 아이한테 잘 맞네요. 근데 무릎보호대 찍찍이 부분이 좀 짧아서 아이한테 꽉 끼네요. 좀 여유있게 만들어주셨음 좋겠어요,1,0
115867,뭐이딴 쓰레기 제품이 있는지... 효과1도 없습니다. 구매하실분 참고 하세요..,0,0
115889,우유 땅콩이 먹고 싶어서 같이 주문했는데 양도 적당하고 맛있습니다.,1,0
115925,바닥이 그냥 목재라 너무 가벼워 쓰러지기 좋은구조 입니다 이음봉의 조임도 다소 약해보이네요,0,0
116119,놀아주면 끝이예요 딸랑 소리와함께 어디 숨어있던 애가 달려나와요,1,0
116162,일단 못써봐서 라인평을 적자니.. 코팅은 잘되어있고 물티슈로 잡고 라인감아보는데 타라인대비 뭍어나오는게 덜하고 좀 빳빗한편입니다..부드러운라인 원하시는분들에겐 비추 배송은 지역문제인지..당일발송인ㄷcj에서 하루이상 묵히네오,0,0
116302,재구매 저번에 온 가죽케이스가 올것같았는데 플라스틱이왔네요ㅠ 그리고 배송중 문제인지 안경알이 빠져서왔습니다..,1,0
116380,재구매 이거 쓰다가 다른 트리트먼트는 못쓰겠어요 효과가 바로 나타나요 아침마다 머리결이 탄력있어보여서 좋아요,1,0
116459,배송도 빠르고 디자인도 깔끔하게 좋은데 사용 방법이 서툰지 잘 안 잘리는 것 같아요,0,0
116604,신랑이 매번 사먹어요 가격도 저렴하고 배송도 빨라 넘 좋아요~~^^,1,1
116661,스프레이식이라 뿌리기만 해도되서 너무나 편리했고...백탁현사없고 눈따가움 느끼지 못한것 같아요. 빠른배송으로 워터파크가서 잘쓰고왔어요. 재구매 했습니다.,1,0
116746,응???이거 뭐죠 색이 다르네요;;;재질자체는 괜찮습니당,0,0
117228,별루네요 원액패치 붙이는 스티커가 다음날 쩍 들러붙어서 지저분하게 떨어집니다. 발이 시원하거나 별 차이를 못느끼겠습니다. 차라리 파스 붙이는게 더 시원해요.,0,0
117281,"빠른 배송과 깔끔한 포장이 좋고, 얼마 먹지 않았는데도 효과가 좋은거 같아요!",1,1
117330,핑크색 진짜 예뻐요. 포장도 꼼꼼히 보내주시고 감사합니당 이 샤프 필기감 좋은건 워낙 유명해서 말해뭐해 ㅎㅎ,1,0
117361,걍 괜찮네요 나무소재로 싸고 잘 산듯 해요 선물도 감사합니다,1,0
117440,핸드폰 떨어뜨리는 일없고 손에서 자유로울수 있어 너무 좋아요 요즘 코로나 때문에 밖에 잘 못나가는데 언능 꽃구경하러 가는 날이 오길 바래봅니다.,1,0
117459,"뒤집으니 물이 다새요,,,, 뚜껑닫으면 안 새지만 뚜껑연채로 뒤집으면 자꾸 물이 나와서 아이가 물장난치네요ㅜㅜ 이불 옷 다젖음,,,,,",0,0
117479,배송도 빠르고 저렴한가격에 제품도 부들부들하니 너무 좋아용,1,0
117583,"초기쌀가루 먹여보고 괜찮아서 중기 주문했어요! 주문할때마다 과자랑잡곡 사은품챙겨주시네용 다 먹고, 또 주문할께용 배송도 다음날 바로 와서 좋아용",1,1
117985,아기 멍크림으로 구매해서 저도 발라봤는데 자극적이지 않고 괜찮은것 같아요.,1,0
118005,좋습니다 이 렇 게 큰 사 이 즈 찾ㄱㅣ 가 너무 힘 들 었 는 데 마 침 잘찾았어요,1,1
118059,바르고 나면 얼굴이 쫙 당기는게 수분감은 부족한듯 느껴지네요,0,0
118447,잘사용했어요 몇개 불량품 있었지만 여유있게 주문해서 지장은 없었어요,1,0
118603,잘받았습니다 좋습니다 재구매예요 ~늘 쓰는 제품이에요 ~~,1,1
118717,에어프라이에 구워 먹었는데 조금 느끼한 느낌이 있습니다. 짜조를 처음 먹어 맛있는 것과 구분이 되지 않아 4점을 드립니다.,1,0
118951,통풍구에 연결하니까 계속 떨어짐 방법 알려주시면 별 수정해드리겠음,0,0
118987,다른건 다 괜찮은데 페이지 중간에 벌레가 껴서 눌려있네요 작업중 벌레가 들어갔나본데 정말 기분나빴습니다. 교환하기 귀찮아서 그냥 뜯어버리고 사용하지만 벌레시체가 혐오스러웠어요,0,0
119052,재구매 2+1한다고 샀는데 구매한 수량만 왔어요 괜히 기대돼게...,0,0
119076,부모님댁에 보내드렸더니 정말 맛좋고 신선하다고 무척 좋아하셨어요~~ 감사하고 수고 하세요~~,1,1
119143,고양이놈들 때문에 구입한 쇼파는 튼튼하고 깊어서 맘에 들고 책상은 생각보다 고급지네요. 책상은 많이 무겁습니다. 서랍이 살짝 아쉽네요.,1,0
119144,"커서 설치가 안됨. 개봉하고 나면 교환이 안된다길래 소형 창문용 다시 주문하고, 이건 중고나라에 팔아버리기로...",0,0
119459,우체국 택배 참 좋습니다 요즘같은 택배난 속에서 우체국 택배가 더 힘을 받네요~특히 지방 분들에게 더 도움이 되는 것 같아 좋습니다.제품은 항상 사용하는 거라 항상 만족하고 사용하고 있습니다.,1,1
119627,풍선 3개가 부니까 다 빵꾸나져있어서 버렸어요...ㅠㅠ 이쁜데 아쉽네요 조금씩 빵꾸나있어서 불어도 바람이 빠졌답니다,0,0
119723,우선배송은빠르게왔구요 쿠션도 빵빵해서 좋아요 커버 질도 괜찮구요 ㅎ 주문할때 방수커버가 따로 있어서 솜커버가 아예 없는줄 알았어요 ~ 솜커버있더라구요 방수커버 씌우면 빨래핳때 편하긴 할듯요 ㅎ,1,1
119834,걸레를 빨고 나서 탈수를 하면 물기가 많이 남아 손으로 짜야됨/ 그리고 봉이 약함...ㅜㅜ,0,0
119939,혹시나예비로 풍선도 더넣어주시고 반제품이다보니 만들기도쉽고 만족합니다.,1,0
119948,이전에 하나 사고 좋아서 재구매 했어요~ 배송 빠르고 만족합니다,1,1
119964,다른 제품과 다르게 아래쪽 수납공간도 바닥이 막혀있고 짐정리하느라 올라갔었는데도 견고함,1,0
120377,선물용 친 구 가 좋 다 네 여 이 쁜 가 바 여 만 이 파 세 여 히히 스 타 벅 스 텀 블 우,1,1
120439,9개월아기 간식 친구한테 추천받고 구매했는데 아기가 잘먹어서 또 구매해요 배송도 빠르고 좋아요 다먹으면 또 구매할게요,1,1
120520,"제품자체는 마음에 듭니다만 사은품으로 준다던 빗, 악어핀 등이 한개도 안왔네요. 필요없는 무슨 샴푸 작은게 있습니다. 가격도 저렴하기도하고 교환환불도 귀찮고 따지는 에너지도 아까워서 그냥 쓰기는하렵니다.",0,0
120654,지퍼팩 포장이라 깔끔하구요 짜지도 질기지도 않고 맛있네요~,1,1
120669,"추가배송비에 대한 안내가 없었던것 같은데, 추가배송비 부분은 착불로 왔어요...",0,0
120734,좋아요 이십갤 아기가 사용합니다 관리하기도편하고 모도부드럽고 우리아이가 좋아하네요 대량구매후 잘사용중입니다,1,0
120772,아직쓰고있는중인데 뭔가 느낌에 길어진거 같기도하고 계속 꾸준히 써봐야될거 같아요 안쓰는것보단 낫겠죵~ㅎㅎ 한달뒤에또올릴께용~~~~,1,1
120915,겟잇뷰티 일위라고 해서 믿고 구매했습니다 생각보다 괜찮아요,1,0
120918,대학생 남자아이가 뒤늦게 여드르ㅁ이 나서 고생이네요. 효과 봤으면 좋겠네요,1,1
120959,사이즈 맞지 않아 교환 처리 후 다시 받았습니다. 교환 처리 과정이 조금 복잡하였지만 문제 없이 잘 받았습니다. 그런데 제품은 생각보다 별루였어여,0,0
121092,맛있게 먹었어요 연어 말고 다른건 첨 시켜보는데 맛나네요,1,0
121099,"피아노 밑에 방음에 도움되라고 깔았는데, 방음이 되는건 정확히는 모르겠고요. 업라이트피아노에 사이즈가 딱 맞아요.",1,1
121105,잔디썰매 끌고 올라가기 힘들어요 카트는 예상했던대로라 큰 스릴은 없네요. 단지 운행시간 긴 점은 좋았어요,0,0
121368,사이즈가 너무 작아요 다음부터는 홈피에 크게 적어주세요 한치수 크게 사라고!!! 그냥 아는 동생 다 줬어요 입던건 버렸구요,0,1
121431,많이 샀는데.. 안 먹네요..ㅜ 냄새도 조미료(?)향이 진하구요.. 탱탱하지않고 잘 부서져서 보기에도 맛없어보여요..,0,0
121878,색상이.. 와인 시켰는데 카키가 왔어요 ㅜㅜㅜ 카키라니 ㅜㅜㅜㅜ 집에 사람도 없어서 교환도 힘들어서 그냥 .. 쓸게요 .. ㅜㅜ,0,0
122178,이전에 치발기겸 칫솔을 샀었는데 너무 딱딱하고 뾰족해서 사용하지 못했었는데 이거는 정말 칫솔로도 사용가능하고 솔 리필도 있어서 좋아용,1,0
122199,트리트먼트 향도 좋고 마릿결이 부드러워지고 좋네요~ 4+1에 트리트먼트를 증정으로 주셔서 좋아요!!,1,1
122208,잘 삶아지고 개별 포장되어있어 먹기좋네요. 약간 풀냄새가 나긴하지만 마늘넣어 먹으니 괜찮아요.,1,0
122317,두 세번 쓰니까 먹히지 않네요... 그냥 비싼 걸 사는게 더 나았네요,0,0
122408,거북목때문에 굳어있던 목을 마사지하니까 처음에는 많이 아팠는데 게속 썼더니 지금은 목이 많이 풀렸어요 너무 좋은 제품이어서 홍보했더니 다른사람도 주문해서 써보고는 극찬을합니다 감사한 제픔입니다,1,1
122550,재구매 항상 쓰던 제품이예요. 만족하면서 쓰고 있습니다~,1,1
122604,선물포장체크를 안했더니 일반 쇼핑몰처럼 비닐포장되서 왔어요 선물포장 체크를 꼭 해야 *박스*로 상품이 전달된다는 항목이 있으면 좋을것 같군요 인디안에서 물건사고 이렇게 받은것은 처음이라 당황스럽고.. 좋지가 않네요 ㅠㅠ,0,0
122702,드레스룸에 따로 이불장이 없어 구매했어요 꽤 많이 들어가요 두개로 저희 집 이불 다 정리 했어요,1,0
122854,하나도 안닦입니다 사지마세요... 제가 꽝을뽑은건지 모르겠는대 안경에 묻은거 하나도안닦였어요......... 이러니 중국 브랜드 안쓰죠.... 판매자분 잘못은 아니겠지만... 비슷한 가격대의 국산껄 추천합니다.. 조금 더 비싸도 국산꺼사세요...,0,0
122876,"뚜껑 불량 후기 많던데, 개선도 안된 제품을 계속 파시네요 이걸 어떻게 쓰라고 판매하시는거죠?",0,0
122922,유통기한 20년 2월까지였구요 제품 깔끔하게 왔고 이것저것 서비스도 주셨어요 배송도 빠르구요,1,0
122945,설치하고 해볕에보니 접혀져있던곳에 곳곳에 구멍이고많이 삭아있어서 곧 다 ㅉㅈ어지게생곁네요 오랫동안 방치되어있던거네요 교환 해주세요 조만간 사용불가한물건입니다 사진이 잘안찍히네요,0,0
123194,"물건 좋습니다~ 조립이 쉽고, 드릴도 필요 없구요. 선반 하나가 구석이 조금 찌그러져 와서 전화했더니 친절하게 응대해주시구 바로 새로 보내주셨어요. 감사합니다. 번창하세요~",1,1
123228,상품 신청하고나서 배송이 안돼 연락해보니 물건이 없다고 다른걸로 신청해달고 하고 뭐 이런데가 있는지 개판입니다.,0,0
123339,노즐앞에 동그란 부분이 계속 빠져서 쓰기힘드네요 사진상 하얀색 작은게 계속 빠져요,0,0
123489,테두리 마감이 별로네요...몇가닥 나와잇는거 뜯어내고도 매끄럽진 않아서 좀 조심스럽게 써야될듯요 이거 주문전 다른테이블 교환환불사건으로 지쳐서 그냥 쓸래요,0,0
123984,맞닫는부분이 살짝씩 틀어지긴했는데 폭신하고 묵직해서 만족해욤,1,0
124037,가시도많고... 고등어만 사먹다가 꽁치도 한번 시켜봤는데...앞으로 고등어만 시키는걸로. 가시없는 생선인줄알고 시켰는데 아니네요. 좀 퍽퍽해서 고등어와는 사뭇다른식감.,0,0
124074,워낙 유명한 제품이라 지인 소개로 구매 했는데 역시나 유명한 이유가 있는 제품이고 아끼는 신발 넣어 놓고 관리 하니 기분이 좋네요 ! ㅎㅎㅎ,1,0
124439,3way 삼각대를 더욱 다양하게 활용할수가 있게 되었어요ㅎㅎ,1,0
124569,너무고소하고 맛있네요~~~세번째 구매에요~~이제 견과류는 항상 메디파머스에서~~~믿고삽니다^^,1,1
124590,텐트받고 지퍼 불량으로 교환했네요.ㅠ 이번은 괜찮겠지 했는데 앞지퍼가아닌 또 천장 작은 지퍼가 불량이네요ㅠ 캠핑가야 하고 번거로와서 그냥씁니다. 지퍼좀 착오없게 잘 만드세요ㅠ 소비자 불편합니다,0,0
124631,닭갈비랑 묶음배송해서 그런건지 아님 포장단계에서 문제가 있던건지 간장이 죄다 흘러서 스티로폼안에 흘렀어요 하나는 거꾸로 담겨져서 더흐르고 매우 안좋네요 맛보기전에 꽝,0,0
124649,"본체에 녹이올라오는지, 녹슨 부분 위에 페인트가 떨어져나온것처럼 얼룩이 있어요. 반품할까 하다가 시일도 걸리고 번거로워 그냥 사용하긴 하는데 다음부터는 검수를 잘 해서 보내주시면 좋겠습니다. 밝기도 좋고 디자인도 이쁘고 깔끔해요.",1,0
124656,사진에 있는 색상이랑 너무 다르네요ㅠㅠ 칙칙한 노랑에 약간 카키빛도 나네요,0,0
124692,... 회사에서 사용하려고 구매했네요 생각보다 더.넓은 거 같지만 사용해보니 적당하네요. 접착력은.그닥인듯,1,0
124709,"재구매 두 번째 구입이었습니다! 이번에는 연두빛 도는 게 많아서 전체 다 후숙했어요~ 여섯 알은 하루만에 익어서 바로 먹었고, 나머지는 이틀 더 후숙해서 먹었어요. 역시나 너무나 맛있었습니다. 새콤함과 달콤함의 조화가 아주 끝내줍니다~",1,1
124744,8살 32키로 남자아이 2s구매했어요 타이트하게 잘 맞아요. 무엇보다 소재가 너무 좋네요^^ 세탁후에도 보풀이 안나고 신축성도 좋습니다 기모라 축구할때 땀 흘리며 열심히 뛰며 공차네요^^,1,1
124844,큐방이 생략되어 인근 가게에서 욕 먹으며 만들 었습니다.,0,0
124860,재구매 항상 사먹는 냉동딸기예요 포장도 꼼꼼하고 맛도 있고 좋아여,1,0
124938,"옷 자체 퀄리티가 넘 좋아요 이 가격에 이 디자인, 재질이면 굿굿 신축성은 부족하지만 전 딱 맞게 입는게 좋아서 상, 하의 정사이즈 구매했어요 입고 벗기 편하려면 상의는 한사이즈 크게 구매하시길 추천해용",1,0
124953,써봐야 알겠지만 포장도 꼼꼼하고 색상도 사진 그대로 입니다,1,0
125005,내구성이 너무 좋지않습니다 3일만에 젤부분 다 망가졌습니다 왼쪽의 시마노 이볼브 제품은 1달정도쓴거고 듀얼젤 장갑은 3일정도 쓴겁니다 라이딩 거리는 100km미만입니다,0,0
125033,튼튼하고 무엇보다 배송이 빨라서 이삿짐 포장에 문제없이 진행했네요 좋아요!!!,1,1
125099,가볍고 색깔도 차분해서 아무데나 잘어울리는것 같아요~!!,1,1
125220,리뷰보고 맛있다고 해서 구입했는데 배송오고 다음날 먹었을때 비릿하고 한약재향이 너무 많이나고 먹고난후에 배탈이 난건지 하루동안 고생했습니다 다시는 구매할생각이 없네요,0,0
125286,너무작고 조립시에 나사타공된 위치가 맞지않아 몹시 힘듭니다. 왜 이 가격인지 알 수 있었습니다. 착좌감도 작아서 그런지 몹시 불편합니다.,0,0
